"","address","place","price","lon","lat"
"4619","30 P ST NE","R.L.A. NE",274370,0,0
"4620","35 FLORIDA AVE NE","R.L.A. NE",280270,0,0
"4621","37 FLORIDA AVE NE","R.L.A. NE",257620,0,0
"4622","39 FLORIDA AVE NE","R.L.A. NE",233730,0,0
"4623","1503 NORTH CAPITOL ST NE","R.L.A. NE",516100,0,0
"4624","1505 NORTH CAPITOL ST NE","R.L.A. NE",516100,0,0
"4625","0023 FLORIDA AV NE","R.L.A. NE",2203930,0,0
"4626","45 FLORIDA AVE NE","R.L.A. NE",2878360,0,0
"4627","1 FLORIDA AVE NE","R.L.A. NE",9019330,0,0
"4628","16 P ST NE","R.L.A. NE",1814000,0,0
"4629","1501 NORTH CAPITOL ST NE","R.L.A. NE",583010,0,0
"4630","6 P ST NE","R.L.A. NE",317510,0,0
"4631","0018 P ST NE","R.L.A. NE",744020,0,0
"4632","1513 NORTH CAPITOL ST NE","R.L.A. NE",466450,0,0
"4633","1511 NORTH CAPITOL ST NE","R.L.A. NE",466450,0,0
"4634","0075  P ST NE","R.L.A. NE",131843120,0,0
"4635","NORTH CAPITOL ST NE","R.L.A. NE",43492120,0,0
"4636","O ST NE","R.L.A. NE",15317830,0,0
"4637","0076 NEW YORK AV NE","R.L.A. NE",740030,0,0
"4638","NEW YORK AV NE","R.L.A. NE",306440,0,0
"4639","NEW YORK AV NE","R.L.A. NE",359890,0,0
"4640","0070 NEW YORK AV NE","R.L.A. NE",412900,0,0
"4641","0068 NEW YORK AV NE","R.L.A. NE",465910,0,0
"4642","0066 NEW YORK AV NE","R.L.A. NE",518920,0,0
"4643","0064 NEW YORK AV NE","R.L.A. NE",571940,0,0
"4644","0062 NEW YORK AV NE","R.L.A. NE",624950,0,0
"4645","0060 NEW YORK AV NE","R.L.A. NE",677960,0,0
"4646","0052 NEW YORK AV NE","R.L.A. NE",890020,0,0
"4647","0050 NEW YORK AV NE","R.L.A. NE",458150,0,0
"4648","0048 NEW YORK AV NE","R.L.A. NE",484440,0,0
"4649","0046 NEW YORK AV NE","R.L.A. NE",540040,0,0
"4650","0044 NEW YORK AV NE","R.L.A. NE",595640,0,0
"4651","0042 NEW YORK AV NE","R.L.A. NE",651240,0,0
"4652","0040 NEW YORK AV NE","R.L.A. NE",692190,0,0
"4653","0038 NEW YORK AV NE","R.L.A. NE",719340,0,0
"4654","0036 NEW YORK AV NE","R.L.A. NE",732700,0,0
"4655","0034 NEW YORK AV NE","R.L.A. NE",732700,0,0
"4656","0032 NEW YORK AV NE","R.L.A. NE",732700,0,0
"4657","0030 NEW YORK AV NE","R.L.A. NE",732700,0,0
"4658","0028 NEW YORK AV NE","R.L.A. NE",732700,0,0
"4659","0026 NEW YORK AV NE","R.L.A. NE",732700,0,0
"4660","0024 NEW YORK AV NE","R.L.A. NE",732700,0,0
"4661","0022 NEW YORK AV NE","R.L.A. NE",732700,0,0
"4662","0020 NEW YORK AV NE","R.L.A. NE",732700,0,0
"4663","0018 NEW YORK AV NE","R.L.A. NE",732700,0,0
"4664","0016 NEW YORK AV NE","R.L.A. NE",732700,0,0
"4665","0014 NEW YORK AV NE","R.L.A. NE",732700,0,0
"4666","0012 NEW YORK AV NE","R.L.A. NE",732700,0,0
"4667","0010 NEW YORK AV NE","R.L.A. NE",732700,0,0
"4668","0008 NEW YORK AV NE","R.L.A. NE",732700,0,0
"4669","1311 NORTH CAPITOL ST NE","R.L.A. NE",319800,0,0
"4670","1313 NORTH CAPITOL ST NE","R.L.A. NE",562460,0,0
"4671","1315 NORTH CAPITOL ST NE","R.L.A. NE",730980,0,0
"4672","O ST NE","R.L.A. NE",817180,0,0
"4673","O ST NE","R.L.A. NE",771060,0,0
"4674","0021 O ST NE","R.L.A. NE",721930,0,0
"4675","0023 O ST NE","R.L.A. NE",672790,0,0
"4676","0025 O ST NE","R.L.A. NE",622800,0,0
"4677","0027 O ST NE","R.L.A. NE",573660,0,0
"4678","O ST NE","R.L.A. NE",525390,0,0
"4679","O ST NE","R.L.A. NE",476260,0,0
"4680","0033 O ST NE","R.L.A. NE",428410,0,0
"4681","0035 O ST NE","R.L.A. NE",413760,0,0
"4682","0037 O ST NE","R.L.A. NE",413760,0,0
"4683","0039 O ST NE","R.L.A. NE",413760,0,0
"4684","0041 O ST NE","R.L.A. NE",413760,0,0
"4685","0045 O ST NE","R.L.A. NE",484880,0,0
"4686","0058 NEW YORK AV NE","R.L.A. NE",364630,0,0
"4687","0056 NEW YORK AV NE","R.L.A. NE",417640,0,0
"4688","0056 NEW YORK AV NE","R.L.A. NE",366350,0,0
"4689","NEW YORK AV NE","R.L.A. NE",366350,0,0
"4690","0049 O ST NE","R.L.A. NE",442640,0,0
"4691","0054 NEW YORK AV NE","R.L.A. NE",394370,0,0
"4692","0004 NEW YORK AV NE","R.L.A. NE",1883900,0,0
"4693","0043 O ST NE","R.L.A. NE",417210,0,0
"4694","1317 NORTH CAPITOL ST NE","R.L.A. NE",732270,0,0
"4695","1319 NORTH CAPITOL ST NE","R.L.A. NE",730980,0,0
"4696","1321 NORTH CAPITOL ST NE","R.L.A. NE",729680,0,0
"4697","1323 NORTH CAPITOL ST NE","R.L.A. NE",728390,0,0
"4698","1325 NORTH CAPITOL ST NE","R.L.A. NE",727530,0,0
"4699","1327 NORTH CAPITOL ST NE","R.L.A. NE",726240,0,0
"4700","1201 MARYLAND AVE SW","R.L.A. SW",297212900,0,0
"4701","1399  MARYLAND AVE SW","R.L.A. SW",32969780,0,0
"4702","MARYLAND AVE SW","R.L.A. SW",18906070,0,0
"4703","D ST SW","R.L.A. SW",7911370,0,0
"4704","14TH ST SW","R.L.A. SW",550,0,0
"4705","MAINE AV SW","R.L.A. SW",58242900,0,0
"4706","MAINE AV SW","R.L.A. SW",263900,0,0
"4707","425 12TH ST SW","R.L.A. SW",5534530,0,0
"4708","409 12TH ST SW","R.L.A. SW",40271860,0,0
"4709","1330 MARYLAND AVE SW","R.L.A. SW",6.4e+07,0,0
"4710","1250 MARYLAND AV SW","R.L.A. SW",250879792,0,0
"4711","0445 12TH ST SW","R.L.A. SW",311972860,0,0
"4712","11TH ST SW","R.L.A. SW",9318180,0,0
"4713","SW","R.L.A. SW",7100,0,0
"4714","12TH ST SW","R.L.A. SW",5327210,0,0
"4715","12TH ST SW","R.L.A. SW",1992880,0,0
"4716","C ST SW","R.L.A. SW",823450,0,0
"4717","0300 12TH ST SW","R.L.A. SW",52718240,0,0
"4718","MARYLAND AVE SW","R.L.A. SW",133840,0,0
"4719","12TH ST SW","R.L.A. SW",6198700,0,0
"4720","500 12TH ST SW","R.L.A. SW",238201090,0,0
"4721","550 12TH ST SW","R.L.A. SW",235828060,0,0
"4722","10TH ST SW","R.L.A. SW",117993880,0,0
"4723","1000 INDEPENDENCE AV SW","R.L.A. SW",13272720,0,0
"4724","11TH ST SW","R.L.A. SW",12517360,0,0
"4725","SW","R.L.A. SW",1202470,0,0
"4726","11TH ST SW","R.L.A. SW",281190,0,0
"4727","MARYLAND AVE SW","R.L.A. SW",153770,0,0
"4728","SW","R.L.A. SW",724940,0,0
"4729","MARYLAND AV SW","R.L.A. SW",4717120,0,0
"4730","0475 LENFANT PLAZA SW","R.L.A. SW",167546680,0,0
"4731","SW","R.L.A. SW",2936700,0,0
"4732","F ST SW","R.L.A. SW",79594640,0,0
"4733","F ST SW","R.L.A. SW",19100000,0,0
"4734","1000 INDEPENDENCE AVE SW","R.L.A. SW",305833270,0,0
"4735","SW","R.L.A. SW",79830,0,0
"4736","SW","R.L.A. SW",22895850,0,0
"4737","MARYLAND AV SW","R.L.A. SW",14239790,0,0
"4738","0901 D ST SW","R.L.A. SW",243932240,0,0
"4739","D ST SW","R.L.A. SW",129010,0,0
"4740","D ST SW","R.L.A. SW",10184000,0,0
"4741","0450 10TH ST SW","R.L.A. SW",115209841,0,0
"4742","0400  10TH ST SW","R.L.A. SW",114717510,0,0
"4743","10TH ST SW","R.L.A. SW",16658491,0,0
"4744","0825  FRONTAGE RD SW","R.L.A. SW",713560,0,0
"4745","0420 10TH ST SW","R.L.A. SW",10488030,0,0
"4746","FRONTAGE RD SW","R.L.A. SW",370700,0,0
"4747","FRONTAGE RD SW","R.L.A. SW",4185070,0,0
"4748","FRONTAGE RD SW","R.L.A. SW",6550250,0,0
"4749","FRONTAGE RD SW","R.L.A. SW",33437430,0,0
"4750","FRONTAGE RD SW","R.L.A. SW",5708500,0,0
"4751","F ST SW","R.L.A. SW",52133280,0,0
"4752","800 9TH ST SW","R.L.A. SW",50173950,0,0
"4753","H ST SW","R.L.A. SW",1930,0,0
"4754","MAINE AV SW","R.L.A. SW",348430,0,0
"4755","8TH ST SW","R.L.A. SW",1640,0,0
"4756","8TH ST SW","R.L.A. SW",56044690,0,0
"4757","0801 D ST SW","R.L.A. SW",78012870,0,0
"4758","R F ST SW","R.L.A. SW",1000,0,0
"4759","0827 CAPITOL SQUARE PL SW","R.L.A. SW",976560,0,0
"4760","0825 CAPITOL SQUARE PL SW","R.L.A. SW",829000,0,0
"4761","0823 CAPITOL SQUARE PL SW","R.L.A. SW",851350,0,0
"4762","0821 CAPITOL SQUARE PL SW","R.L.A. SW",813740,0,0
"4763","0819 CAPITOL SQUARE PL SW","R.L.A. SW",817870,0,0
"4764","0817 CAPITOL SQUARE PL SW","R.L.A. SW",813120,0,0
"4765","0815 CAPITOL SQUARE PL SW","R.L.A. SW",757560,0,0
"4766","0813 CAPITOL SQUARE PL SW","R.L.A. SW",815500,0,0
"4767","0811 CAPITOL SQUARE PL SW","R.L.A. SW",831030,0,0
"4768","0809 CAPITOL SQUARE PL SW","R.L.A. SW",828580,0,0
"4769","0807 CAPITOL SQUARE PL SW","R.L.A. SW",828500,0,0
"4770","0805 CAPITOL SQUARE PL SW","R.L.A. SW",817620,0,0
"4771","0803 CAPITOL SQUARE PL SW","R.L.A. SW",858730,0,0
"4772","0801 CAPITOL SQUARE PL SW","R.L.A. SW",821250,0,0
"4773","0727 CAPITOL SQUARE PL SW","R.L.A. SW",829520,0,0
"4774","0725 CAPITOL SQUARE PL SW","R.L.A. SW",822030,0,0
"4775","0723 CAPITOL SQUARE PL SW","R.L.A. SW",839990,0,0
"4776","0721 CAPITOL SQUARE PL SW","R.L.A. SW",821650,0,0
"4777","0719 CAPITOL SQUARE PL SW","R.L.A. SW",826740,0,0
"4778","0717 CAPITOL SQUARE PL SW","R.L.A. SW",831480,0,0
"4779","0715 CAPITOL SQUARE PL SW","R.L.A. SW",783830,0,0
"4780","0713 CAPITOL SQUARE PL SW","R.L.A. SW",836850,0,0
"4781","0711 CAPITOL SQUARE PL SW","R.L.A. SW",811560,0,0
"4782","0709 CAPITOL SQUARE PL SW","R.L.A. SW",809420,0,0
"4783","0707 CAPITOL SQUARE PL SW","R.L.A. SW",815780,0,0
"4784","0705  SW","R.L.A. SW",773320,0,0
"4785","0703  SW","R.L.A. SW",845220,0,0
"4786","0601 7TH ST SW","R.L.A. SW",997450,0,0
"4787","0603 7TH ST SW","R.L.A. SW",861530,0,0
"4788","0605 7TH ST SW","R.L.A. SW",875790,0,0
"4789","0607 7TH ST SW","R.L.A. SW",857970,0,0
"4790","0609 7TH ST SW","R.L.A. SW",766350,0,0
"4791","0611 7TH ST SW","R.L.A. SW",850810,0,0
"4792","0613 7TH ST SW","R.L.A. SW",793220,0,0
"4793","0615 7TH ST SW","R.L.A. SW",873040,0,0
"4794","0617 7TH ST SW","R.L.A. SW",876560,0,0
"4795","0619 7TH ST SW","R.L.A. SW",855050,0,0
"4796","0701 G ST SW","R.L.A. SW",937880,0,0
"4797","0703 G ST SW","R.L.A. SW",869050,0,0
"4798","0705 G ST SW","R.L.A. SW",833870,0,0
"4799","0707 G ST SW","R.L.A. SW",870110,0,0
"4800","22ND ST SE","RANDLE HEIGHTS",222510,0,0
"4801","NAYLOR RD SE","RANDLE HEIGHTS",162660,0,0
"4802","2220 Q ST SE","RANDLE HEIGHTS",251660,0,0
"4803","2212 NAYLOR RD SE","RANDLE HEIGHTS",232690,0,0
"4804","2205 MINNESOTA AVE SE","RANDLE HEIGHTS",228260,0,0
"4805","2207 MINNESOTA AVE SE","RANDLE HEIGHTS",229470,0,0
"4806","2209 MINNESOTA AVE SE","RANDLE HEIGHTS",250520,0,0
"4807","2211 MINNESOTA AVE SE","RANDLE HEIGHTS",244740,0,0
"4808","2213 MINNESOTA AVE SE","RANDLE HEIGHTS",259970,0,0
"4809","23RD ST SE","RANDLE HEIGHTS",110540,0,0
"4810","23RD ST SE","RANDLE HEIGHTS",116760,0,0
"4811","1517 23RD ST SE","RANDLE HEIGHTS",222260,0,0
"4812","1525 23RD ST SE","RANDLE HEIGHTS",227710,0,0
"4813","1527 23RD ST SE","RANDLE HEIGHTS",221030,0,0
"4814","1529 23RD ST SE","RANDLE HEIGHTS",188800,0,0
"4815","1533 23RD ST SE","RANDLE HEIGHTS",241860,0,0
"4816","1519 23RD ST SE","RANDLE HEIGHTS",190880,0,0
"4817","1521 23RD ST SE","RANDLE HEIGHTS",195890,0,0
"4818","1523 23RD ST SE","RANDLE HEIGHTS",191080,0,0
"4819","2210 Q ST SE","RANDLE HEIGHTS",2424050,0,0
"4820","2201 MINNESOTA AV SE","RANDLE HEIGHTS",154220,0,0
"4821","2203 MINNESOTA AV SE","RANDLE HEIGHTS",188770,0,0
"4822","2208 NAYLOR RD SE","RANDLE HEIGHTS",207250,0,0
"4823","2215 MINNESOTA AV SE","RANDLE HEIGHTS",335450,0,0
"4824","2217 MINNESOTA AV SE","RANDLE HEIGHTS",306520,0,0
"4825","2235 MINNESOTA AV SE","RANDLE HEIGHTS",1500510,0,0
"4826","2346 Q ST SE","RANDLE HEIGHTS",303620,0,0
"4827","2344 Q ST SE","RANDLE HEIGHTS",319860,0,0
"4828","Q ST SE","RANDLE HEIGHTS",36750,0,0
"4829","2340 Q ST SE","RANDLE HEIGHTS",300380,0,0
"4830","Q ST SE","RANDLE HEIGHTS",36750,0,0
"4831","2332 Q ST SE","RANDLE HEIGHTS",254890,0,0
"4832","2330 Q ST SE","RANDLE HEIGHTS",251760,0,0
"4833","2316 Q ST SE","RANDLE HEIGHTS",226070,0,0
"4834","2314 Q ST SE","RANDLE HEIGHTS",215100,0,0
"4835","2300 Q ST SE","RANDLE HEIGHTS",278050,0,0
"4836","23RD ST SE","RANDLE HEIGHTS",23930,0,0
"4837","1526 23RD ST SE","RANDLE HEIGHTS",302620,0,0
"4838","1524 23RD ST SE","RANDLE HEIGHTS",211630,0,0
"4839","1522 23RD ST SE","RANDLE HEIGHTS",255330,0,0
"4840","1520 23RD ST SE","RANDLE HEIGHTS",292620,0,0
"4841","1518 23RD ST SE","RANDLE HEIGHTS",234510,0,0
"4842","1516 23RD ST SE","RANDLE HEIGHTS",353390,0,0
"4843","1514 23RD ST SE","RANDLE HEIGHTS",387900,0,0
"4844","PARK PL SE","RANDLE HEIGHTS",37850,0,0
"4845","2321 PARK PL SE","RANDLE HEIGHTS",226520,0,0
"4846","2323 PARK PL SE","RANDLE HEIGHTS",283290,0,0
"4847","2333 PARK PL SE","RANDLE HEIGHTS",220990,0,0
"4848","2352 Q ST SE","RANDLE HEIGHTS",265400,0,0
"4849","2350 Q ST SE","RANDLE HEIGHTS",305740,0,0
"4850","2348 Q ST SE","RANDLE HEIGHTS",263500,0,0
"4851","Q ST SE","RANDLE HEIGHTS",29400,0,0
"4852","2307 PARK PL SE","RANDLE HEIGHTS",286350,0,0
"4853","1535 25TH ST SE","RANDLE HEIGHTS",216310,0,0
"4854","1537 25TH ST SE","RANDLE HEIGHTS",222680,0,0
"4855","1539 25TH ST SE","RANDLE HEIGHTS",222270,0,0
"4856","1541 25TH ST SE","RANDLE HEIGHTS",229180,0,0
"4857","2325 PARK PL SE","RANDLE HEIGHTS",181130,0,0
"4858","2329 PARK PL SE","RANDLE HEIGHTS",278330,0,0
"4859","2312 Q ST SE","RANDLE HEIGHTS",221600,0,0
"4860","2310 Q ST SE","RANDLE HEIGHTS",234650,0,0
"4861","2335 PARK PL SE","RANDLE HEIGHTS",206310,0,0
"4862","2331  PARK PL SE","RANDLE HEIGHTS",382900,0,0
"4863","Q ST SE","RANDLE HEIGHTS",27100,0,0
"4864","2336  Q ST SE","RANDLE HEIGHTS",249210,0,0
"4865","2314 PARK PL SE","RANDLE HEIGHTS",188440,0,0
"4866","2312 PARK PL SE","RANDLE HEIGHTS",190690,0,0
"4867","PARK PL SE","RANDLE HEIGHTS",21980,0,0
"4868","2308 PARK PL SE","RANDLE HEIGHTS",249220,0,0
"4869","2306 PARK PL SE","RANDLE HEIGHTS",223160,0,0
"4870","2304 PARK PL SE","RANDLE HEIGHTS",241270,0,0
"4871","1510 23RD ST SE","RANDLE HEIGHTS",252610,0,0
"4872","1508 23RD ST SE","RANDLE HEIGHTS",243900,0,0
"4873","2303 MINNESOTA AVE SE","RANDLE HEIGHTS",232860,0,0
"4874","2311 MINNESOTA AVE SE","RANDLE HEIGHTS",319800,0,0
"4875","2313 MINNESOTA AVE SE","RANDLE HEIGHTS",264270,0,0
"4876","2317 MINNESOTA AVE SE","RANDLE HEIGHTS",239040,0,0
"4877","2319 MINNESOTA AVE SE","RANDLE HEIGHTS",188820,0,0
"4878","1515 WHITE PL SE","RANDLE HEIGHTS",179980,0,0
"4879","1517 WHITE PL SE","RANDLE HEIGHTS",200090,0,0
"4880","1519 WHITE PL SE","RANDLE HEIGHTS",233790,0,0
"4881","WHITE PL SE","RANDLE HEIGHTS",55020,0,0
"4882","1523 WHITE PL SE","RANDLE HEIGHTS",228040,0,0
"4883","1506 WHITE PL SE","RANDLE HEIGHTS",587330,0,0
"4884","1515 25TH ST SE","RANDLE HEIGHTS",311160,0,0
"4885","1517 25TH ST SE","RANDLE HEIGHTS",208360,0,0
"4886","1523 25TH ST SE","RANDLE HEIGHTS",484370,0,0
"4887","1529 25TH ST SE","RANDLE HEIGHTS",218510,0,0
"4888","1531 25TH ST SE","RANDLE HEIGHTS",258950,0,0
"4889","2330 PARK PL SE","RANDLE HEIGHTS",244910,0,0
"4890","1522 WHITE PL SE","RANDLE HEIGHTS",256790,0,0
"4891","2413 MINNESOTA AVE SE","RANDLE HEIGHTS",227610,0,0
"4892","2415 MINNESOTA AVE SE","RANDLE HEIGHTS",212880,0,0
"4893","2417 MINNESOTA AVE SE","RANDLE HEIGHTS",215880,0,0
"4894","2419 MINNESOTA AVE SE","RANDLE HEIGHTS",390130,0,0
"4895","2421 MINNESOTA AVE SE","RANDLE HEIGHTS",221940,0,0
"4896","2423 MINNESOTA AVE SE","RANDLE HEIGHTS",228580,0,0
"4897","2425 MINNESOTA AVE SE","RANDLE HEIGHTS",246270,0,0
"4898","2427 - 2429 MINNESOTA AV SE","RANDLE HEIGHTS",262710,0,0
"4899","2316 PARK PL SE","RANDLE HEIGHTS",245850,0,0
"4900","250 NICHOLSON ST NE","RIGGS PARK",276880,0,0
"4901","248 NICHOLSON ST NE","RIGGS PARK",265390,0,0
"4902","246 NICHOLSON ST NE","RIGGS PARK",299720,0,0
"4903","244 NICHOLSON ST NE","RIGGS PARK",305710,0,0
"4904","242 NICHOLSON ST NE","RIGGS PARK",262150,0,0
"4905","240 NICHOLSON ST NE","RIGGS PARK",268200,0,0
"4906","238 NICHOLSON ST NE","RIGGS PARK",264180,0,0
"4907","236 NICHOLSON ST NE","RIGGS PARK",307700,0,0
"4908","234 NICHOLSON ST NE","RIGGS PARK",265420,0,0
"4909","232 NICHOLSON ST NE","RIGGS PARK",263210,0,0
"4910","230 NICHOLSON ST NE","RIGGS PARK",311160,0,0
"4911","228 NICHOLSON ST NE","RIGGS PARK",264590,0,0
"4912","226 NICHOLSON ST NE","RIGGS PARK",267090,0,0
"4913","224 NICHOLSON ST NE","RIGGS PARK",274860,0,0
"4914","222 NICHOLSON ST NE","RIGGS PARK",273470,0,0
"4915","220 NICHOLSON ST NE","RIGGS PARK",278050,0,0
"4916","218 NICHOLSON ST NE","RIGGS PARK",282190,0,0
"4917","216 NICHOLSON ST NE","RIGGS PARK",261630,0,0
"4918","209 OGLETHORPE ST NE","RIGGS PARK",257510,0,0
"4919","213 OGLETHORPE ST NE","RIGGS PARK",260970,0,0
"4920","215 OGLETHORPE ST NE","RIGGS PARK",269880,0,0
"4921","217 OGLETHORPE ST NE","RIGGS PARK",263880,0,0
"4922","219 OGLETHORPE ST NE","RIGGS PARK",288450,0,0
"4923","221 OGLETHORPE ST NE","RIGGS PARK",266260,0,0
"4924","223 OGLETHORPE ST NE","RIGGS PARK",260380,0,0
"4925","225 OGLETHORPE ST NE","RIGGS PARK",308440,0,0
"4926","227 OGLETHORPE ST NE","RIGGS PARK",260090,0,0
"4927","229 OGLETHORPE ST NE","RIGGS PARK",291020,0,0
"4928","231 OGLETHORPE ST NE","RIGGS PARK",276960,0,0
"4929","233 OGLETHORPE ST NE","RIGGS PARK",260340,0,0
"4930","235 OGLETHORPE ST NE","RIGGS PARK",273710,0,0
"4931","237 OGLETHORPE ST NE","RIGGS PARK",257730,0,0
"4932","239 OGLETHORPE ST NE","RIGGS PARK",276030,0,0
"4933","241 OGLETHORPE ST NE","RIGGS PARK",333750,0,0
"4934","243 OGLETHORPE ST NE","RIGGS PARK",261020,0,0
"4935","245 OGLETHORPE ST NE","RIGGS PARK",263650,0,0
"4936","247 OGLETHORPE ST NE","RIGGS PARK",273060,0,0
"4937","249 OGLETHORPE ST NE","RIGGS PARK",262410,0,0
"4938","251 OGLETHORPE ST NE","RIGGS PARK",262190,0,0
"4939","5756 2ND ST NE","RIGGS PARK",291580,0,0
"4940","5752 2ND ST NE","RIGGS PARK",354750,0,0
"4941","5748 2ND ST NE","RIGGS PARK",261400,0,0
"4942","5744 2ND ST NE","RIGGS PARK",283350,0,0
"4943","5740 2ND ST NE","RIGGS PARK",282380,0,0
"4944","5736 2ND ST NE","RIGGS PARK",354750,0,0
"4945","5732 2ND ST NE","RIGGS PARK",283350,0,0
"4946","5728 2ND ST NE","RIGGS PARK",283350,0,0
"4947","5724 2ND ST NE","RIGGS PARK",283350,0,0
"4948","5720 2ND ST NE","RIGGS PARK",283350,0,0
"4949","5716 2ND ST NE","RIGGS PARK",283350,0,0
"4950","5712 2ND ST NE","RIGGS PARK",261400,0,0
"4951","5708 2ND ST NE","RIGGS PARK",283350,0,0
"4952","5704 2ND ST NE","RIGGS PARK",283350,0,0
"4953","5700 2ND ST NE","RIGGS PARK",294400,0,0
"4954","5656 3RD ST NE","RIGGS PARK",2737150,0,0
"4955","5600 2ND ST NE","RIGGS PARK",1421910,0,0
"4956","5648 3RD ST NE","RIGGS PARK",518040,0,0
"4957","202 NICHOLSON ST NE","RIGGS PARK",292680,0,0
"4958","200 NICHOLSON ST NE","RIGGS PARK",295370,0,0
"4959","5801 2ND ST NE","RIGGS PARK",296280,0,0
"4960","5803 2ND ST NE","RIGGS PARK",389450,0,0
"4961","203 OGLETHORPE ST NE","RIGGS PARK",291890,0,0
"4962","201 OGLETHORPE ST NE","RIGGS PARK",305890,0,0
"4963","127 OGLETHORPE ST NE","RIGGS PARK",295300,0,0
"4964","125 OGLETHORPE ST NE","RIGGS PARK",304190,0,0
"4965","5778 - 5788 2ND ST NE","RIGGS PARK",4001715,0,0
"4966","220 RIGGS RD NE","RIGGS PARK",1227570,0,0
"4967","OGLETHORPE ST NE","RIGGS PARK",5580,0,0
"4968","NE","RIGGS PARK",12750,0,0
"4969","NE","RIGGS PARK",11600,0,0
"4970","NE","RIGGS PARK",350,0,0
"4971","0211 OGLETHORPE ST NE","RIGGS PARK",274270,0,0
"4972","5510 3RD ST NE","RIGGS PARK",740050,0,0
"4973","NE","RIGGS PARK",2680,0,0
"4974","NE","RIGGS PARK",1578250,0,0
"4975","RIGGS RD NE","RIGGS PARK",11930,0,0
"4976","3RD ST NE","RIGGS PARK",354780,0,0
"4977","5642 3RD ST NE","RIGGS PARK",570231,0,0
"4978","5646 3RD ST NE","RIGGS PARK",1291160,0,0
"4979","2ND ST NE","RIGGS PARK",23720,0,0
"4980","5650 2ND ST NE","RIGGS PARK",1042879,0,0
"4981","2ND ST NE","RIGGS PARK",14540,0,0
"4982","5760 2ND ST NE","RIGGS PARK",4380570,0,0
"4983","0210 RIGGS RD NE","RIGGS PARK",1396370,0,0
"4984","0210 RIGGS RD NE","RIGGS PARK",148140,0,0
"4985","RIGGS RD NE","RIGGS PARK",258750,0,0
"4986","5701 CHILLUM PL NE","RIGGS PARK",253700,0,0
"4987","5703 CHILLUM PL NE","RIGGS PARK",303550,0,0
"4988","5707 CHILLUM PL NE","RIGGS PARK",275690,0,0
"4989","5709 CHILLUM PL NE","RIGGS PARK",260780,0,0
"4990","CHILLUM PL NE","RIGGS PARK",16560,0,0
"4991","5721 CHILLUM PL NE","RIGGS PARK",323470,0,0
"4992","5725 CHILLUM PL NE","RIGGS PARK",261520,0,0
"4993","5727 CHILLUM PL NE","RIGGS PARK",258650,0,0
"4994","5731 CHILLUM PL NE","RIGGS PARK",266700,0,0
"4995","5733 CHILLUM PL NE","RIGGS PARK",257980,0,0
"4996","5713 2ND ST NE","RIGGS PARK",262660,0,0
"4997","5715 2ND ST NE","RIGGS PARK",318630,0,0
"4998","5719 2ND ST NE","RIGGS PARK",270110,0,0
"4999","5721 2ND ST NE","RIGGS PARK",279830,0,0
"5000","7111 16TH ST NW","SHEPHERD PARK",649520,0,0
"5001","7136 ALASKA AVE NW","SHEPHERD PARK",894930,0,0
"5002","7130 ALASKA AVE NW","SHEPHERD PARK",748920,0,0
"5003","7110 ALASKA AVE NW","SHEPHERD PARK",918090,0,0
"5004","1430 FLORAL ST NW","SHEPHERD PARK",806320,0,0
"5005","1428 FLORAL ST NW","SHEPHERD PARK",675550,0,0
"5006","1422 FLORAL ST NW","SHEPHERD PARK",876300,0,0
"5007","1418 FLORAL ST NW","SHEPHERD PARK",711180,0,0
"5008","1412 FLORAL ST NW","SHEPHERD PARK",554250,0,0
"5009","7200 ALASKA AVE NW","SHEPHERD PARK",776060,0,0
"5010","7148 ALASKA AV NW","SHEPHERD PARK",2763480,0,0
"5011","7142 ALASKA AVE NW","SHEPHERD PARK",2490130,0,0
"5012","7300 14TH ST NW","SHEPHERD PARK",680810,0,0
"5013","7220 14TH ST NW","SHEPHERD PARK",859020,0,0
"5014","7216 14TH ST NW","SHEPHERD PARK",676950,0,0
"5015","7201 16TH ST NW","SHEPHERD PARK",615750,0,0
"5016","7209 16TH ST NW","SHEPHERD PARK",1214020,0,0
"5017","7215 16TH ST NW","SHEPHERD PARK",619200,0,0
"5018","7219 16TH ST NW","SHEPHERD PARK",730440,0,0
"5019","7223 16TH ST NW","SHEPHERD PARK",746170,0,0
"5020","7258 15TH PL NW","SHEPHERD PARK",645890,0,0
"5021","7254 15TH PL NW","SHEPHERD PARK",614320,0,0
"5022","7250 15TH PL NW","SHEPHERD PARK",686940,0,0
"5023","7244 15TH PL NW","SHEPHERD PARK",734790,0,0
"5024","7242 15TH PL NW","SHEPHERD PARK",650750,0,0
"5025","7238 15TH PL NW","SHEPHERD PARK",659330,0,0
"5026","7234 15TH PL NW","SHEPHERD PARK",647370,0,0
"5027","7230 15TH PL NW","SHEPHERD PARK",714030,0,0
"5028","7237 15TH PL NW","SHEPHERD PARK",643700,0,0
"5029","7247 15TH PL NW","SHEPHERD PARK",649690,0,0
"5030","7251 15TH PL NW","SHEPHERD PARK",718730,0,0
"5031","7255 15TH PL NW","SHEPHERD PARK",782670,0,0
"5032","7226 15TH PL NW","SHEPHERD PARK",741580,0,0
"5033","7229 16TH ST NW","SHEPHERD PARK",629110,0,0
"5034","1500 FLORAL ST NW","SHEPHERD PARK",825780,0,0
"5035","7017 16TH ST NW","SHEPHERD PARK",809420,0,0
